127.0.0.1 - - [09/Aug/2024:09:36:32 +0000] "GET /documents/redoc/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:32 +0000] "GET /documents/json HTTP/1.1" 200 36966 "http://127.0.0.1:8000/documents/redoc/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:38 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:38 +0000] "GET /documents/swagger/swagger-ui.css HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:38 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:38 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 200 41719 "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:36:38 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:45:42 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:45:42 +0000] "GET /documents/swagger/swagger-ui.css HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:45:42 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
